,pl_name,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,st_rad,st_raderr1,st_raderr2,st_radlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim
4033,Kepler-890 b,0.2948,,,0.0,1.154,0.746,-0.132,0.0,6244.0,151.0,-241.0,0.0
4034,Kepler-891 b,0.276,,,0.0,0.87,0.22,-0.22,0.0,5796.0,124.0,-124.0,0.0
4035,Kepler-892 b,0.1014,,,0.0,0.701,0.082,-0.056,0.0,4797.0,150.0,-126.0,0.0
4036,Kepler-893 b,0.0699,,,0.0,1.03,0.495,-0.093,0.0,6108.0,163.0,-230.0,0.0
4037,Kepler-894 b,0.092,,,0.0,0.87,0.3,-0.3,0.0,5920.0,200.0,-200.0,0.0
4038,Kepler-895 b,0.033,,,0.0,0.566,0.012,-0.012,0.0,4320.0,64.0,-64.0,0.0
4039,Kepler-896 b,0.56378,0.00867,-0.00867,0.0,1.969,0.164,-0.144,0.0,5437.0,60.0,-60.0,0.0
4040,Kepler-896 c,0.1791,,,0.0,0.808,0.332,-0.064,0.0,5514.0,167.0,-142.0,0.0
4041,Kepler-897 b,0.077,,,0.0,0.849,0.238,-0.079,0.0,5840.0,145.0,-174.0,0.0
4042,Kepler-898 b,0.0534,,,0.0,0.57,0.1,-0.1,0.0,4187.0,999.0,-255.0,0.0
4043,Kepler-899 b,0.1392,,,0.0,0.881,0.355,-0.068,0.0,5767.0,177.0,-175.0,0.0
4044,Kepler-9 b,0.1423,,,0.0,0.956,0.184,-0.05,0.0,5779.0,110.0,-128.0,0.0
4045,Kepler-9 c,0.225,0.001,-0.001,0.0,1.0504,,,0.0,5754.0,25.0,-25.0,0.0
4046,Kepler-9 d,0.02691,0.00023,-0.00023,0.0,0.971,0.025,-0.024,0.0,5788.0,60.0,-60.0,0.0
4047,Kepler-900 b,0.064,,,0.0,0.628,0.018,-0.018,0.0,4735.0,73.0,-73.0,0.0
4048,Kepler-901 b,0.038,,,0.0,0.552,0.011,-0.011,0.0,4246.0,63.0,-63.0,0.0
4049,Kepler-902 b,0.2281,,,0.0,0.906,0.379,-0.078,0.0,5960.0,161.0,-177.0,0.0
4050,Kepler-903 b,0.0912,,,0.0,0.854,0.362,-0.067,0.0,5735.0,156.0,-148.0,0.0
4051,Kepler-903 c,0.302,,,0.0,1.08,0.165,-0.15,0.0,5534.0,82.0,-74.0,0.0
4052,Kepler-904 b,0.0417,,,0.0,0.989,0.357,-0.091,0.0,6201.0,157.0,-185.0,0.0
4053,Kepler-905 b,0.0581,,,0.0,0.887,0.104,-0.033,0.0,5569.0,90.0,-116.0,0.0
4054,Kepler-906 b,0.22363,0.00228,-0.00228,0.0,1.024,0.028,-0.027,0.0,5956.0,60.0,-60.0,0.0
4055,Kepler-907 b,0.124,,,0.0,1.041,,,0.0,5945.0,,,0.0
4056,Kepler-908 b,0.0247,,,0.0,1.125,0.186,-0.093,0.0,5992.0,119.0,-119.0,0.0
4057,Kepler-909 b,0.12,,,0.0,1.128,0.065,-0.065,0.0,6037.0,50.0,-50.0,0.0
4058,Kepler-91 b,0.0733,,,0.0,6.528,0.352,-0.352,0.0,4605.0,97.0,-97.0,0.0
4059,Kepler-910 b,0.0376,,,0.0,1.506,0.035,-0.035,0.0,6173.0,93.0,-93.0,0.0
4060,Kepler-911 b,0.155,,,0.0,1.76,0.24,-0.24,0.0,5990.0,50.0,-50.0,0.0
4061,Kepler-912 b,0.037,,,0.0,0.9,0.3,-0.3,0.0,5439.0,200.0,-200.0,0.0
4062,Kepler-913 b,0.0878,,,0.0,0.769,0.297,-0.058,0.0,5412.0,208.0,-170.0,0.0
4063,Kepler-913 c,0.063,,,0.0,0.82,0.3,-0.3,0.0,5207.0,200.0,-200.0,0.0
4064,Kepler-914 b,0.055,,,0.0,1.15,0.11,-0.11,0.0,5864.0,50.0,-50.0,0.0
4065,Kepler-915 b,0.0542,,,0.0,1.175,0.484,-0.182,0.0,6432.0,161.0,-202.0,0.0
4066,Kepler-916 b,0.1949,,,0.0,0.843,0.278,-0.056,0.0,5412.0,160.0,-146.0,0.0
4067,Kepler-917 b,0.0378,,,0.0,0.751,0.113,-0.057,0.0,5079.0,196.0,-162.0,0.0
4068,Kepler-918 b,0.0571,,,0.0,0.97,0.403,-0.091,0.0,6061.0,161.0,-208.0,0.0
4069,Kepler-919 b,0.0981,,,0.0,1.025,0.448,-0.105,0.0,6093.0,153.0,-198.0,0.0
4070,Kepler-92 b,0.12232,0.00189,-0.00189,0.0,1.763,0.044,-0.042,0.0,5946.0,60.0,-60.0,0.0
4071,Kepler-92 c,0.1829,,,0.0,1.67,0.118,-0.082,0.0,5862.0,97.0,-80.0,0.0
4072,Kepler-92 d,0.2801,,,0.0,1.703,0.048,-0.048,0.0,5871.0,94.0,-94.0,0.0
4073,Kepler-920 b,0.0686,,,0.0,0.903,0.36,-0.068,0.0,5638.0,179.0,-175.0,0.0
4074,Kepler-920 c,0.425,,,0.0,0.903,0.36,-0.068,0.0,5638.0,179.0,-175.0,0.0
4075,Kepler-921 b,0.2716,,,0.0,0.929,0.363,-0.08,0.0,6032.0,149.0,-175.0,0.0
4076,Kepler-922 b,0.0186,,,0.0,0.989,0.387,-0.108,0.0,5902.0,155.0,-168.0,0.0
4077,Kepler-923 b,0.073,,,0.0,0.97,0.38,-0.38,0.0,6119.0,128.0,-128.0,0.0
4078,Kepler-924 b,0.3101,,,0.0,1.015,0.482,-0.094,0.0,6372.0,158.0,-214.0,0.0
4079,Kepler-925 b,0.1805,,,0.0,0.691,0.052,-0.061,0.0,4564.0,141.0,-124.0,0.0
4080,Kepler-926 b,0.269,,,0.0,0.85,0.17,-0.17,0.0,5724.0,67.0,-67.0,0.0
4081,Kepler-927 b,0.085,,,0.0,1.01,0.35,-0.35,0.0,5919.0,105.0,-105.0,0.0
4082,Kepler-928 b,0.0444,,,0.0,0.779,1.405,-0.066,0.0,4841.0,143.0,-118.0,0.0
4083,Kepler-929 b,0.0192,,,0.0,1.615,0.252,-0.346,0.0,5843.0,79.0,-79.0,0.0
4084,Kepler-93 b,0.053,0.002,-0.002,0.0,0.922487,0.052159,-0.050529,0.0,5655.0,157.36,-125.17,0.0
4085,Kepler-930 b,0.3475,,,0.0,1.488,0.432,-0.432,0.0,6148.0,184.0,-220.0,0.0
4086,Kepler-931 b,0.0719,,,0.0,0.804,1.73,-0.079,0.0,5044.0,152.0,-131.0,0.0
4087,Kepler-932 b,0.0279,,,0.0,0.851,1.108,-0.096,0.0,5238.0,175.0,-145.0,0.0
4088,Kepler-933 b,0.11,,,0.0,0.56,0.3,-0.3,0.0,5169.0,200.0,-200.0,0.0
4089,Kepler-934 b,0.257,,,0.0,0.72,0.79,-0.79,0.0,4991.0,88.0,-88.0,0.0
4090,Kepler-935 b,0.0527,,,0.0,0.861,1.767,-0.085,0.0,4929.0,155.0,-128.0,0.0
4091,Kepler-936 b,0.0954,,,0.0,1.171,0.466,-0.201,0.0,5610.0,163.0,-164.0,0.0
4092,Kepler-937 b,0.3214,,,0.0,1.08,0.32,-0.172,0.0,6127.0,192.0,-213.0,0.0
4093,Kepler-937 c,0.5545,,,0.0,1.08,0.32,-0.172,0.0,6127.0,192.0,-213.0,0.0
4094,Kepler-938 b,0.2663,,,0.0,0.827,0.28,-0.064,0.0,5614.0,155.0,-145.0,0.0
4095,Kepler-939 b,0.118,,,0.0,0.88,0.44,-0.44,0.0,5841.0,102.0,-102.0,0.0
4096,Kepler-94 b,0.0311,,,0.0,0.61,0.08,-0.08,0.0,4238.0,459.0,-106.0,0.0
4097,Kepler-940 b,0.3059,,,0.0,0.997,0.293,-0.095,0.0,6108.0,145.0,-197.0,0.0
4098,Kepler-941 b,0.1311,,,0.0,0.969,0.386,-0.103,0.0,6018.0,177.0,-211.0,0.0
4099,Kepler-942 b,0.2298,,,0.0,0.729,0.051,-0.026,0.0,4827.0,96.0,-96.0,0.0
4100,Kepler-943 b,0.2561,,,0.0,0.822,0.318,-0.065,0.0,5782.0,155.0,-157.0,0.0
4101,Kepler-944 b,0.2288,,,0.0,0.774,0.169,-0.061,0.0,5654.0,169.0,-169.0,0.0
4102,Kepler-945 b,0.2014,,,0.0,1.03,0.378,-0.086,0.0,6108.0,143.0,-226.0,0.0
4103,Kepler-946 b,0.0997,,,0.0,0.859,0.345,-0.065,0.0,5945.0,166.0,-171.0,0.0
4104,Kepler-947 b,0.1773,,,0.0,0.905,0.214,-0.092,0.0,5754.0,161.0,-182.0,0.0
4105,Kepler-948 b,0.0743,,,0.0,0.92,0.369,-0.097,0.0,5798.0,162.0,-158.0,0.0
4106,Kepler-949 b,0.0774,,,0.0,0.895,0.655,-0.105,0.0,5211.0,201.0,-158.0,0.0
4107,Kepler-949 c,0.136,,,0.0,0.79,0.7,-0.7,0.0,5145.0,113.0,-113.0,0.0
4108,Kepler-95 b,0.102,,,0.0,1.09,0.12,-0.12,0.0,5714.0,60.0,-60.0,0.0
4109,Kepler-950 b,0.3993,,,0.0,0.793,0.27,-0.06,0.0,5838.0,151.0,-165.0,0.0
4110,Kepler-951 b,0.3114,,,0.0,0.815,1.565,-0.069,0.0,4850.0,183.0,-136.0,0.0
4111,Kepler-952 b,0.5183,,,0.0,1.015,0.334,-0.111,0.0,5970.0,163.0,-199.0,0.0
4112,Kepler-953 b,0.4,,,0.0,1.039,0.061,-0.061,0.0,5689.0,50.0,-50.0,0.0
4113,Kepler-953 c,0.0878,,,0.0,0.998,0.146,-0.053,0.0,5688.0,104.0,-142.0,0.0
4114,Kepler-954 b,0.118,,,0.0,0.742,0.045,-0.033,0.0,4925.0,98.0,-98.0,0.0
4115,Kepler-955 b,0.108,,,0.0,0.86,0.6,-0.6,0.0,5331.0,77.0,-77.0,0.0
4116,Kepler-956 b,0.0596,,,0.0,1.012,0.154,-0.071,0.0,5807.0,78.0,-78.0,0.0
4117,Kepler-957 b,0.0559,,,0.0,0.69,0.089,-0.065,0.0,4963.0,157.0,-139.0,0.0
4118,Kepler-958 b,0.08631,0.00057,-0.00057,0.0,0.822,0.02,-0.019,0.0,5419.0,60.0,-60.0,0.0
4119,Kepler-959 b,0.1324,,,0.0,1.449,0.995,-0.234,0.0,7092.0,168.0,-292.0,0.0
4120,Kepler-96 b,0.1257,,,0.0,0.904,0.165,-0.037,0.0,5763.0,119.0,-114.0,0.0
4121,Kepler-960 b,0.03807,0.00025,-0.00025,0.0,0.686,0.018,-0.018,0.0,4773.0,60.0,-60.0,0.0
4122,Kepler-961 b,0.128,,,0.0,1.0,,,0.0,5780.0,,,0.0
4123,Kepler-962 b,0.0984,,,0.0,0.834,0.084,-0.045,0.0,5365.0,107.0,-107.0,0.0
4124,Kepler-963 b,0.0849,,,0.0,0.928,0.239,-0.147,0.0,5500.0,166.0,-166.0,0.0
4125,Kepler-964 b,0.114,,,0.0,1.626,0.658,-0.544,0.0,5659.0,167.0,-160.0,0.0
4126,Kepler-965 b,0.4971,,,0.0,0.826,0.324,-0.063,0.0,5973.0,148.0,-160.0,0.0
4127,Kepler-966 b,0.404,,,0.0,1.18,0.39,-0.39,0.0,5638.0,91.0,-91.0,0.0
4128,Kepler-967 b,0.0933,,,0.0,0.628,0.071,-0.048,0.0,5080.0,156.0,-146.0,0.0
4129,Kepler-967 c,0.568,,,0.0,0.628,0.071,-0.048,0.0,5080.0,156.0,-146.0,0.0
4130,Kepler-968 b,0.0388,,,0.0,0.577,0.051,-0.053,0.0,4397.0,131.0,-135.0,0.0
4131,Kepler-968 c,0.0518,,,0.0,0.577,0.051,-0.053,0.0,4397.0,131.0,-135.0,0.0
4132,Kepler-969 b,0.1943,,,0.0,0.952,0.422,-0.131,0.0,5346.0,171.0,-139.0,0.0
4133,Kepler-969 c,0.0265,0.00013,-0.00013,0.0,0.778,0.02,-0.019,0.0,5243.0,60.0,-60.0,0.0
4134,Kepler-97 b,0.0357,,,0.0,0.966,0.186,-0.087,0.0,5802.0,111.0,-109.0,0.0
4135,Kepler-970 b,0.139,0.022,-0.026,0.0,0.71,0.03,-0.03,0.0,4290.0,70.0,-70.0,0.0
4136,Kepler-971 b,0.0827,,,0.0,1.673,1.337,-0.883,0.0,5476.0,183.0,-172.0,0.0
4137,Kepler-972 b,0.073,,,0.0,1.11,0.57,-0.57,0.0,6103.0,121.0,-121.0,0.0
4138,Kepler-973 b,0.2351,,,0.0,0.742,0.363,-0.075,0.0,5180.0,159.0,-131.0,0.0
4139,Kepler-974 b,0.0419,,,0.0,0.522,0.032,-0.039,0.0,3706.0,73.0,-92.0,0.0
4140,Kepler-975 b,0.02898,0.00027,-0.00027,0.0,0.786,0.022,-0.022,0.0,4801.0,60.0,-60.0,0.0
4141,Kepler-975 c,0.05435,0.00052,-0.00052,0.0,0.786,0.022,-0.022,0.0,4801.0,60.0,-60.0,0.0
4142,Kepler-976 b,0.4209,,,0.0,0.796,0.192,-0.057,0.0,5308.0,176.0,-141.0,0.0
4143,Kepler-977 b,0.162,,,0.0,0.869,0.44,-0.105,0.0,5329.0,178.0,-144.0,0.0
4144,Kepler-978 b,0.2682,,,0.0,1.019,0.474,-0.096,0.0,6264.0,154.0,-191.0,0.0
4145,Kepler-979 b,0.0743,,,0.0,0.759,0.147,-0.056,0.0,5201.0,162.0,-137.0,0.0
4146,Kepler-98 b,0.026,,,0.0,0.886,0.117,-0.034,0.0,5580.0,101.0,-109.0,0.0
4147,Kepler-980 b,0.101,,,0.0,0.91,0.26,-0.26,0.0,5934.0,72.0,-72.0,0.0
4148,Kepler-981 b,0.0535,,,0.0,0.934,0.351,-0.084,0.0,5988.0,149.0,-187.0,0.0
4149,Kepler-982 b,0.1287,,,0.0,1.614,0.806,-0.495,0.0,6260.0,190.0,-230.0,0.0
4150,Kepler-983 b,0.3061,,,0.0,0.989,0.39,-0.088,0.0,6201.0,147.0,-181.0,0.0
4151,Kepler-984 b,0.2364,,,0.0,1.341,0.543,-0.351,0.0,5650.0,159.0,-146.0,0.0
4152,Kepler-985 b,0.4451,,,0.0,0.835,0.077,-0.045,0.0,5354.0,106.0,-106.0,0.0
4153,Kepler-986 b,0.29131,0.00246,-0.00246,0.0,0.953,0.026,-0.025,0.0,5611.0,60.0,-60.0,0.0
4154,Kepler-987 b,0.442,,,0.0,0.93,0.42,-0.42,0.0,5993.0,108.0,-108.0,0.0
4155,Kepler-988 b,0.1085,,,0.0,0.516,0.037,-0.04,0.0,3826.0,76.0,-84.0,0.0
4156,Kepler-989 b,0.0734,,,0.0,0.91,0.222,-0.12,0.0,5185.0,170.0,-139.0,0.0
4157,Kepler-99 b,0.05,,,0.0,0.732,0.04,-0.04,0.0,4782.0,120.0,-120.0,0.0
4158,Kepler-990 b,0.089,,,0.0,0.926,0.372,-0.091,0.0,5953.0,158.0,-175.0,0.0
4159,Kepler-990 c,0.01232,0.00012,-0.00012,0.0,0.96,0.027,-0.026,0.0,5577.0,60.0,-60.0,0.0
4160,Kepler-991 b,0.3067,,,0.0,0.558,0.065,-0.043,0.0,4237.0,92.0,-83.0,0.0
4161,Kepler-992 b,0.1423,,,0.0,1.71,1.301,-0.917,0.0,5017.0,152.0,-136.0,0.0
4162,Kepler-993 b,0.13,,,0.0,0.565,0.029,-0.029,0.0,3828.0,76.0,-84.0,0.0
4163,Kepler-994 b,0.0177,,,0.0,0.535,0.034,-0.034,0.0,3951.0,70.0,-86.0,0.0
4164,Kepler-995 b,0.167,,,0.0,0.82,0.48,-0.48,0.0,5257.0,72.0,-72.0,0.0
4165,Kepler-996 b,0.048,,,0.0,0.97,0.32,-0.32,0.0,6101.0,90.0,-90.0,0.0
4166,Kepler-997 b,0.0382,,,0.0,1.13,0.541,-0.149,0.0,6287.0,150.0,-184.0,0.0
4167,Kepler-998 b,0.0626,,,0.0,0.934,0.386,-0.08,0.0,5988.0,152.0,-180.0,0.0
4168,Kepler-999 b,0.066,,,0.0,1.107,0.18,-0.089,0.0,6167.0,88.0,-132.0,0.0
4169,L 168-9 b,0.02091,0.00024,-0.00024,0.0,0.6,0.022,-0.022,0.0,3800.0,70.0,-70.0,0.0
4170,L 363-38 b,0.048,0.006,-0.006,0.0,0.274,,,0.0,3129.0,6.0,-6.0,0.0
4171,L 98-59 b,0.0233,0.0017,-0.0017,0.0,0.312,0.014,-0.014,0.0,3367.0,150.0,-150.0,0.0
4172,L 98-59 c,0.0324,0.0023,-0.0024,0.0,0.312,0.014,-0.014,0.0,3367.0,150.0,-150.0,0.0
4173,L 98-59 d,0.0506,0.0002,-0.0002,0.0,0.314,0.014,-0.014,0.0,3412.0,49.0,-49.0,0.0
4174,L 98-59 e,0.0717,0.006,-0.0048,0.0,0.303,0.026,-0.023,0.0,3415.0,135.0,-135.0,0.0
4175,LHS 1140 b,0.0957,0.0019,-0.0019,0.0,0.2134,0.0036,-0.0034,0.0,2988.0,67.0,-67.0,0.0
4176,LHS 1140 c,0.02734,0.00054,-0.00054,0.0,0.2134,0.0036,-0.0034,0.0,2988.0,67.0,-67.0,0.0
4177,LHS 1478 b,0.01848,0.00061,-0.00063,0.0,0.246,0.008,-0.008,0.0,3381.0,54.0,-54.0,0.0
4178,LHS 1678 b,0.01239,0.00056,-0.00057,0.0,0.329,0.01,-0.01,0.0,3490.0,50.0,-50.0,0.0
4179,LHS 1678 c,0.0327,0.0015,-0.0015,0.0,0.329,0.01,-0.01,0.0,3490.0,50.0,-50.0,0.0
4180,LHS 1678 d,0.04,0.0018,-0.0017,0.0,0.329,0.01,-0.01,0.0,3490.0,50.0,-50.0,0.0
4181,LHS 1815 b,0.0404,0.0094,-0.0094,0.0,0.501,0.03,-0.03,0.0,3643.0,142.0,-142.0,0.0
4182,LHS 3154 b,0.02262,0.00018,-0.00018,0.0,0.1405,0.0038,-0.0038,0.0,2861.0,77.0,-77.0,0.0
4183,LHS 3844 b,0.00622,0.00017,-0.00017,0.0,0.189,0.006,-0.006,0.0,3036.0,77.0,-77.0,0.0
4184,LHS 475 b,0.02037,0.00037,-0.00037,0.0,0.286,0.013,-0.013,0.0,3289.0,83.0,-83.0,0.0
4185,LP 714-47 b,0.0417,0.0005,-0.0005,0.0,0.584,0.016,-0.016,0.0,3950.0,51.0,-51.0,0.0
4186,LP 791-18 b,0.00969,0.00032,-0.00035,0.0,0.171,0.018,-0.018,0.0,2960.0,55.0,-55.0,0.0
4187,LP 791-18 c,0.02961,0.00035,-0.00036,0.0,0.182,0.007,-0.007,0.0,2960.0,55.0,-55.0,0.0
4188,LP 791-18 d,0.01992,0.00024,-0.00024,0.0,0.182,0.007,-0.007,0.0,2960.0,55.0,-55.0,0.0
4189,LP 890-9 b,0.01875,0.0001,-0.0001,0.0,0.1556,0.0086,-0.0086,0.0,2850.0,75.0,-75.0,0.0
4190,LP 890-9 c,0.03984,0.00022,-0.00022,0.0,0.1556,0.0086,-0.0086,0.0,2850.0,75.0,-75.0,0.0
4191,LSPM J2116+0234 b,0.0876,0.0022,-0.0021,0.0,0.431,0.015,-0.015,0.0,3475.0,51.0,-51.0,0.0
4192,LTT 1445 A b,0.03813,0.00068,-0.0007,0.0,0.265,0.011,-0.01,0.0,3340.0,150.0,-150.0,0.0
4193,LTT 1445 A c,0.02661,0.00047,-0.00049,0.0,0.265,0.011,-0.01,0.0,3340.0,150.0,-150.0,0.0
4194,LTT 3780 b,0.01195,0.00028,-0.00029,0.0,0.38,0.012,-0.012,0.0,3358.0,92.0,-92.0,0.0
4195,LTT 3780 c,0.0762,0.0034,-0.0034,0.0,0.382,0.012,-0.012,0.0,3360.0,51.0,-51.0,0.0
4196,LTT 9779 b,0.01679,0.00014,-0.00012,0.0,0.949,0.006,-0.006,0.0,5443.0,14.0,-13.0,0.0
4197,LkCa 15 b,14.7,2.1,-2.1,0.0,1.60711,,,0.0,4194.0,130.0,-130.0,0.0
4198,LkCa 15 c,18.6,2.5,-2.5,0.0,1.60711,,,0.0,4194.0,130.0,-130.0,0.0
4199,Lupus-TR-3 b,0.0464,0.0007,-0.0007,0.0,0.82,0.05,-0.05,0.0,5000.0,150.0,-150.0,0.0
4200,MASCARA-1 b,0.043,0.005,-0.005,0.0,2.1,0.2,-0.2,0.0,7554.0,150.0,-150.0,0.0
4201,MASCARA-4 b,0.047,0.004,-0.004,0.0,1.92,0.11,-0.11,0.0,7800.0,200.0,-200.0,0.0
4202,NGC 2682 Sand 1429 b,0.384,0.004,-0.004,0.0,2.13,0.04,-0.04,0.0,6000.0,40.0,-40.0,0.0
4203,NGC 2682 Sand 364 b,0.53,0.01,-0.01,0.0,39.59,35.82,-35.82,0.0,4284.0,9.0,-9.0,0.0
4204,NGTS-1 b,0.0326,0.0047,-0.0045,0.0,0.573,0.077,-0.077,0.0,3916.0,71.0,-63.0,0.0
4205,NGTS-10 b,0.0143,0.001,-0.001,0.0,0.697,0.036,-0.036,0.0,4600.0,150.0,-150.0,0.0
4206,NGTS-11 b,0.201,0.0021,-0.0022,0.0,0.832,0.013,-0.013,0.0,5050.0,80.0,-80.0,0.0
4207,NGTS-12 b,0.0757,0.0014,-0.0014,0.0,1.589,0.04,-0.04,0.0,5690.0,130.0,-130.0,0.0
4208,NGTS-13 b,0.0549,0.0015,-0.0025,0.0,1.788,0.057,-0.057,0.0,5819.0,73.0,-73.0,0.0
4209,NGTS-14 A b,0.0403,0.0071,-0.0071,0.0,0.842,0.006,-0.006,0.0,5187.0,11.0,-11.0,0.0
4210,NGTS-15 b,0.0441,0.0046,-0.0046,0.0,0.954,0.082,-0.082,0.0,5600.0,150.0,-150.0,0.0
4211,NGTS-16 b,0.0523,0.0064,-0.0064,0.0,1.213,0.11,-0.107,0.0,5550.0,150.0,-150.0,0.0
4212,NGTS-17 b,0.0391,0.0043,-0.0043,0.0,1.337,0.125,-0.125,0.0,5650.0,100.0,-100.0,0.0
4213,NGTS-18 b,0.0448,0.0068,-0.0068,0.0,1.392,0.209,-0.209,0.0,5610.0,150.0,-150.0,0.0
4214,NGTS-2 b,0.063,0.0024,-0.003,0.0,1.702,0.047,-0.044,0.0,6478.0,94.0,-89.0,0.0
4215,NGTS-20 b,0.313,0.013,-0.013,0.0,1.78,0.05,-0.05,0.0,5980.0,80.0,-80.0,0.0
4216,NGTS-21 b,0.0236,0.0005,-0.0005,0.0,0.86,0.04,-0.04,0.0,4660.0,41.0,-41.0,0.0
4217,NGTS-23 b,0.0504,0.012,-0.012,0.0,1.24,0.03,-0.03,0.0,6057.0,64.0,-64.0,0.0
4218,NGTS-24 b,0.0479,0.0028,-0.003,0.0,1.64,0.03,-0.09,0.0,5820.0,93.0,-8.0,0.0
4219,NGTS-25 b,0.0388,0.0014,-0.002,0.0,0.86,0.02,-0.05,0.0,5321.0,58.0,-58.0,0.0
4220,NGTS-26 b,0.049,0.0038,-0.0032,0.0,1.16,0.05,-0.02,0.0,5550.0,100.0,-100.0,0.0
4221,NGTS-27 b,0.0446,0.0026,-0.0036,0.0,1.77,0.03,-0.03,0.0,5700.0,80.0,-80.0,0.0
4222,NGTS-3 A b,0.023,0.007,-0.005,0.0,0.93,0.23,-0.23,0.0,5600.0,150.0,-150.0,0.0
4223,NGTS-30 b,0.408,0.019,-0.019,0.0,0.913,0.029,-0.029,0.0,5455.0,80.0,-80.0,0.0
4224,NGTS-33 b,0.048,0.002,-0.002,0.0,1.47,0.06,-0.06,0.0,7437.0,72.0,-72.0,0.0
4225,NGTS-4 b,0.019,0.005,-0.005,0.0,0.84,0.01,-0.01,0.0,5143.0,100.0,-100.0,0.0
4226,NGTS-5 b,0.0382,0.0013,-0.0013,0.0,0.739,0.014,-0.012,0.0,4987.0,41.0,-41.0,0.0
4227,NGTS-6 b,0.01677,0.00032,-0.00032,0.0,0.754,0.013,-0.013,0.0,4730.0,44.0,-40.0,0.0
4228,NGTS-8 b,0.035,0.001,-0.001,0.0,0.98,0.02,-0.02,0.0,5241.0,50.0,-50.0,0.0
4229,NGTS-9 b,0.058,0.003,-0.002,0.0,1.38,0.04,-0.04,0.0,6330.0,130.0,-130.0,0.0
4230,NSVS 14256825 b,3.12,0.07,-0.07,0.0,0.188,0.01,-0.01,0.0,40000.0,,,0.0
4231,NY Vir b,3.3,,,0.0,0.151,0.001,-0.001,0.0,32780.0,200.0,-200.0,0.0
4232,OGLE-TR-10 b,0.0435,0.00091,-0.0012,0.0,1.17,0.13,-0.11,0.0,5950.0,130.0,-130.0,0.0
4233,OGLE-TR-111 b,0.047,0.001,-0.001,0.0,0.85,0.1,-0.03,0.0,5070.0,400.0,-400.0,0.0
4234,OGLE-TR-113 b,0.0229,0.00016,-0.00016,0.0,0.774,0.02,-0.011,0.0,4790.0,75.0,-75.0,0.0
4235,OGLE-TR-132 b,0.03036,0.00055,-0.00055,0.0,1.32,0.17,-0.12,0.0,6210.0,75.0,-75.0,0.0
4236,OGLE-TR-182 b,0.051,0.001,-0.001,0.0,1.14,0.23,-0.06,0.0,5924.0,64.0,-64.0,0.0
4237,OGLE-TR-211 b,0.05106,0.00073,-0.00076,0.0,1.56,0.18,-0.1,0.0,6325.0,91.0,-91.0,0.0
4238,OGLE-TR-56 b,0.02383,0.00046,-0.00051,0.0,1.363,0.089,-0.086,0.0,6050.0,100.0,-100.0,0.0
4239,OGLE2-TR-L9 b,0.0308,0.0005,-0.0005,0.0,1.53,0.04,-0.04,0.0,6933.0,58.0,-58.0,0.0
4240,PDS 70 b,22.2,6.2,-9.7,0.0,1.26,0.15,-0.15,0.0,3972.0,36.0,-36.0,0.0
4241,PH1 b,0.652,0.012,-0.012,0.0,1.734,0.044,-0.044,0.0,6407.0,150.0,-150.0,0.0
4242,PH2 b,0.8454,,,0.0,1.124,0.478,-0.159,0.0,6007.0,147.0,-175.0,0.0
4243,POTS-1 b,0.03734,0.0009,-0.0009,0.0,0.588,0.02,-0.028,0.0,4400.0,200.0,-200.0,0.0
4244,Pr0201 b,0.06,0.0,0.0,0.0,1.15,0.12,-0.12,0.0,6174.0,50.0,-50.0,0.0
4245,Pr0211 b,0.03176,0.00015,-0.00015,0.0,0.827,0.012,-0.012,0.0,5300.0,30.0,-30.0,0.0
4246,Pr0211 c,5.5,3.0,-1.4,0.0,0.827,0.012,-0.012,0.0,5300.0,30.0,-30.0,0.0
4247,Proxima Cen b,0.04856,0.0003,-0.0003,0.0,0.141,0.021,-0.021,0.0,2900.0,100.0,-100.0,0.0
4248,Qatar-1 b,0.02343,0.00026,-0.00025,0.0,0.823,0.025,,0.0,4861.0,125.0,,0.0
4249,Qatar-10 b,0.0286,0.0006,-0.0006,0.0,1.254,0.026,-0.026,0.0,6124.0,46.0,-46.0,0.0
4250,Qatar-2 b,0.02153,0.0002,-0.0002,0.0,0.776,0.008,-0.008,0.0,4645.0,50.0,-50.0,0.0
4251,Qatar-3 b,0.03783,0.00069,-0.00069,0.0,1.272,0.14,-0.14,0.0,6007.0,52.0,-52.0,0.0
4252,Qatar-4 b,0.02803,0.00048,-0.00048,0.0,0.849,0.063,-0.063,0.0,5215.0,50.0,-50.0,0.0
4253,Qatar-5 b,0.04127,0.00067,-0.00067,0.0,1.076,0.051,-0.051,0.0,5747.0,49.0,-49.0,0.0
4254,Qatar-6 b,0.0423,0.0004,-0.0004,0.0,0.722,0.02,-0.02,0.0,5052.0,66.0,-66.0,0.0
4255,Qatar-7 b,0.0352,0.0002,-0.0002,0.0,1.564,0.021,-0.021,0.0,6387.0,38.0,-38.0,0.0
4256,Qatar-8 b,0.0474,0.0008,-0.0008,0.0,1.315,0.02,-0.02,0.0,5738.0,51.0,-51.0,0.0
4257,Qatar-9 b,0.0234,0.0003,-0.0003,0.0,0.696,0.008,-0.008,0.0,4309.0,31.0,-31.0,0.0
4258,ROXs 12 b,214.0,,,0.0,1.06627,0.154798,-0.137061,0.0,3547.0,162.1,-77.0,0.0
